https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op119_BreitkopfHaertel/master/Beethoven_Op119_Nr02-Breitkopf.mei|trompamusic-encodings|Beethoven_Op119_BreitkopfHaertel|Beethoven_Op119_Nr02-Breitkopf.mei|11 Bagatelles (Opus 119)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op119_BreitkopfHaertel/master/Beethoven_Op119_Nr11-Breitkopf.mei|trompamusic-encodings|Beethoven_Op119_BreitkopfHaertel|Beethoven_Op119_Nr11-Breitkopf.mei|11 Bagatelles (Opus 119)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op119_BreitkopfHaertel/master/Beethoven_Op119_Nr07-Breitkopf.mei|trompamusic-encodings|Beethoven_Op119_BreitkopfHaertel|Beethoven_Op119_Nr07-Breitkopf.mei|11 Bagatelles (Opus 119)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op119_BreitkopfHaertel/master/Beethoven_Op119_Nr10-Breitkopf.mei|trompamusic-encodings|Beethoven_Op119_BreitkopfHaertel|Beethoven_Op119_Nr10-Breitkopf.mei|11 Bagatelles (Opus 119)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op119_BreitkopfHaertel/master/Beethoven_Op119_Nr08-Breitkopf.mei|trompamusic-encodings|Beethoven_Op119_BreitkopfHaertel|Beethoven_Op119_Nr08-Breitkopf.mei|11 Bagatelles (Opus 119)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op119_BreitkopfHaertel/master/Beethoven_Op119_Nr06-Breitkopf.mei|trompamusic-encodings|Beethoven_Op119_BreitkopfHaertel|Beethoven_Op119_Nr06-Breitkopf.mei|11 Bagatelles (Opus 119)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_WoOAnh5_BreitkopfHaertel/master/Beethoven_WoOAnh5_Nr1_1-Breitkopf.mei|trompamusic-encodings|Beethoven_WoOAnh5_BreitkopfHaertel|Beethoven_WoOAnh5_Nr1_1-Breitkopf.mei|Two Sonatinas for Piano (WoO Anh. 5 No 1 and WoO Anh. 5 No 2)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_WoOAnh5_BreitkopfHaertel/master/Beethoven_WoOAnh5_Nr1_2-Breitkopf.mei|trompamusic-encodings|Beethoven_WoOAnh5_BreitkopfHaertel|Beethoven_WoOAnh5_Nr1_2-Breitkopf.mei|Two Sonatinas for Piano (WoO Anh. 5 No 1 and WoO Anh. 5 No 2)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_WoOAnh5_BreitkopfHaertel/master/Beethoven_WoOAnh5.mei|trompamusic-encodings|Beethoven_WoOAnh5_BreitkopfHaertel|Beethoven_WoOAnh5.mei|Two Sonatinas for Piano (WoO Anh. 5 No 1 and WoO Anh. 5 No 2)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_WoOAnh5_BreitkopfHaertel/master/Beethoven_WoOAnh5_Nr2_2-Breitkopf.mei|trompamusic-encodings|Beethoven_WoOAnh5_BreitkopfHaertel|Beethoven_WoOAnh5_Nr2_2-Breitkopf.mei|Two Sonatinas for Piano (WoO Anh. 5 No 1 and WoO Anh. 5 No 2)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_WoOAnh5_BreitkopfHaertel/master/Beethoven_WoOAnh5_Nr2_1-Breitkopf.mei|trompamusic-encodings|Beethoven_WoOAnh5_BreitkopfHaertel|Beethoven_WoOAnh5_Nr2_1-Breitkopf.mei|Two Sonatinas for Piano (WoO Anh. 5 No 1 and WoO Anh. 5 No 2)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_WoO69_BreitkopfHaertel/master/Beethoven_WoO69-Breitkopf.mei|trompamusic-encodings|Beethoven_WoO69_BreitkopfHaertel|Beethoven_WoO69-Breitkopf.mei|"9 Variations on ""Quanto è bello l'amor contadino"" (WoO 69)"|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_WoO71_BreitkopfHaertel/master/Beethoven_WoO71-Breitkopf.mei|trompamusic-encodings|Beethoven_WoO71_BreitkopfHaertel|Beethoven_WoO71-Breitkopf.mei|"12 Variations on the Russian Dance from ""Das Waldmädchen"" (WoO 71)"|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Schumann-Clara_Romanze-in-a-Moll/master/Schumann-Clara_Romanze-ohne-Opuszahl_a-Moll.mei|trompamusic-encodings|Schumann-Clara_Romanze-in-a-Moll|Schumann-Clara_Romanze-ohne-Opuszahl_a-Moll.mei|Romanze in a-Moll (WoO 28)|Schumann, Clara
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_WoO65_BreitkopfHaertel/master/Beethoven_WoO65-Breitkopf.mei|trompamusic-encodings|Beethoven_WoO65_BreitkopfHaertel|Beethoven_WoO65-Breitkopf.mei|24 Variations on 'Vieni Amore' by Vincenzo Righini (WoO 65)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op31_No3_HenleUrtext/master/Beethoven_Op31_No3_1-HenleUrtext.mei|trompamusic-encodings|Beethoven_Op31_No3_HenleUrtext|Beethoven_Op31_No3_1-HenleUrtext.mei|Sonata for Piano (Opus 31 No. 3)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op31_No3_HenleUrtext/master/Beethoven_Op31_No3-HenleUrtext.mei|trompamusic-encodings|Beethoven_Op31_No3_HenleUrtext|Beethoven_Op31_No3-HenleUrtext.mei|Sonata for Piano (Opus 31 No. 3)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op31_No3_HenleUrtext/master/Beethoven_Op31_No3_3-HenleUrtext.mei|trompamusic-encodings|Beethoven_Op31_No3_HenleUrtext|Beethoven_Op31_No3_3-HenleUrtext.mei|Sonata for Piano (Opus 31 No. 3)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op31_No3_HenleUrtext/master/Beethoven_Op31_No3_2-HenleUrtext.mei|trompamusic-encodings|Beethoven_Op31_No3_HenleUrtext|Beethoven_Op31_No3_2-HenleUrtext.mei|Sonata for Piano (Opus 31 No. 3)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op31_No3_HenleUrtext/master/Beethoven_Op31_No3_4-HenleUrtext.mei|trompamusic-encodings|Beethoven_Op31_No3_HenleUrtext|Beethoven_Op31_No3_4-HenleUrtext.mei|Sonata for Piano (Opus 31 No. 3)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op120_BreitkopfHaertel/master/Beethoven_Op120-Breitkopf.mei|trompamusic-encodings|Beethoven_Op120_BreitkopfHaertel|Beethoven_Op120-Breitkopf.mei|33 Veränderungen über einen Walzer von A. Diabelli (Op. 120)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_WoO70_BreitkopfHaertel/master/Beethoven_WoO70-Breitkopf.mei|trompamusic-encodings|Beethoven_WoO70_BreitkopfHaertel|Beethoven_WoO70-Breitkopf.mei|"6 Variations on ""Nel cor più non mi sento"" (WoO 70)"|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op126_BreitkopfHaertel/master/Beethoven_Op126_Nr3-Breitkopf.mei|trompamusic-encodings|Beethoven_Op126_BreitkopfHaertel|Beethoven_Op126_Nr3-Breitkopf.mei|6 Bagatelles (Opus 126)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op126_BreitkopfHaertel/master/Beethoven_Op126_Nr2-Breitkopf.mei|trompamusic-encodings|Beethoven_Op126_BreitkopfHaertel|Beethoven_Op126_Nr2-Breitkopf.mei|6 Bagatelles (Opus 126)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op126_BreitkopfHaertel/master/Beethoven_Op126_Nr6-Breitkopf.mei|trompamusic-encodings|Beethoven_Op126_BreitkopfHaertel|Beethoven_Op126_Nr6-Breitkopf.mei|6 Bagatelles (Opus 126)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op126_BreitkopfHaertel/master/Beethoven_Op126-Breitkopf.mei|trompamusic-encodings|Beethoven_Op126_BreitkopfHaertel|Beethoven_Op126-Breitkopf.mei|6 Bagatelles (Opus 126)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op126_BreitkopfHaertel/master/Beethoven_Op126_Nr4-Breitkopf.mei|trompamusic-encodings|Beethoven_Op126_BreitkopfHaertel|Beethoven_Op126_Nr4-Breitkopf.mei|6 Bagatelles (Opus 126)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op126_BreitkopfHaertel/master/Beethoven_Op126_Nr1-Breitkopf.mei|trompamusic-encodings|Beethoven_Op126_BreitkopfHaertel|Beethoven_Op126_Nr1-Breitkopf.mei|6 Bagatelles (Opus 126)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op126_BreitkopfHaertel/master/Beethoven_Op126_Nr5-Breitkopf.mei|trompamusic-encodings|Beethoven_Op126_BreitkopfHaertel|Beethoven_Op126_Nr5-Breitkopf.mei|6 Bagatelles (Opus 126)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op89_BreitkopfHaertel/master/Beethoven_Op89-BreitkopfHaertel.mei|trompamusic-encodings|Beethoven_Op89_BreitkopfHaertel|Beethoven_Op89-BreitkopfHaertel.mei|Polonaise (Opus 89), Breitkopf und Härtel edition, 1862–90. Plate B.188.|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op34_BreitkopfHaertel/master/Beethoven_Op34-Breitkopf.mei|trompamusic-encodings|Beethoven_Op34_BreitkopfHaertel|Beethoven_Op34-Breitkopf.mei|Sechs Variationen in F-Dur (Opus 34)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_WoO59_BreitkopfHaertel/master/Beethoven_WoO59-Breitkopf.mei|trompamusic-encodings|Beethoven_WoO59_BreitkopfHaertel|Beethoven_WoO59-Breitkopf.mei|Clavierstück „Für Elise“ (WoO 59)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_WoO57_BreitkopfHaertel/master/Beethoven_WoO57-Breitkopf.mei|trompamusic-encodings|Beethoven_WoO57_BreitkopfHaertel|Beethoven_WoO57-Breitkopf.mei|Andante favori (WoO 57)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op77_BreitkopfHaertel/master/Beethoven_Op77-BreitkopfHaertel.mei|trompamusic-encodings|Beethoven_Op77_BreitkopfHaertel|Beethoven_Op77-BreitkopfHaertel.mei|Phantasie (Opus 77)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op51_BreitkopfHaertel/master/Beethoven_Op51_Nr1-BreitkopfHaertel.mei|trompamusic-encodings|Beethoven_Op51_BreitkopfHaertel|Beethoven_Op51_Nr1-BreitkopfHaertel.mei|Two Rondos (Opus 51 No.1 and Opus 51 No.2)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op51_BreitkopfHaertel/master/Beethoven_Op51_Nr2-BreitkopfHaertel.mei|trompamusic-encodings|Beethoven_Op51_BreitkopfHaertel|Beethoven_Op51_Nr2-BreitkopfHaertel.mei|Two Rondos (Opus 51 No.1 and Opus 51 No.2)|Beethoven, Ludwig van
https://raw.githubusercontent.com/trompamusic-encodings/Beethoven_Op51_BreitkopfHaertel/master/Beethoven_Op51-BreitkopfHaertel.mei|trompamusic-encodings|Beethoven_Op51_BreitkopfHaertel|Beethoven_Op51-BreitkopfHaertel.mei|Two Rondos (Opus 51 No.1 and Opus 51 No.2)|Beethoven, Ludwig van
